Transaction_ID,Date,Date_Key,Store_ID,Product_ID,Quantity_Sold,Price_per_Unit,Total_Sale_Value,Discount_Percentage,Final_Sale_Value,Payment_Mode,Cashier_ID,Customer_ID,Day_of_Week,Is_Weekend,Supplier_ID,Product_Category,Product_Name,Brand,Customer_Age,Customer_Gender,Customer_City,Store_City,Store_Size_sqft,Store_Rating,Staff_Count,Inventory_Level
DMT107514,2024-01-08,541,STR25,PRD1769,20,461.28,9225.6,5,8764.32,Cash,EMP637,CUST5044,Monday,False,SUP270,Grocery,Next,BrandC,37,Other,Luisborough,Port Johnathan,2931,3.3,30,1000
DMT107515,2025-01-07,76,STR2,PRD9735,16,401.48,6423.68,15,5460.13,Wallet,EMP616,CUST1855,Tuesday,False,SUP281,Beverages,Adult,BrandC,28,Other,West Susan,Stephensfurt,4212,4.4,39,103
DMT107516,2024-08-07,672,STR36,PRD6941,5,256.61,1283.05,10,1154.75,UPI,EMP247,CUST1937,Wednesday,False,SUP261,Beverages,Growth,BrandC,56,Other,East Paulberg,West Garyhaven,2128,4.5,37,250
DMT107517,2024-10-06,444,STR18,PRD9838,17,335.95,5711.15,15,4854.48,Card,EMP198,CUST7348,Sunday,True,SUP271,Grocery,Trial,BrandA,44,Female,North Reginaldfort,Deniseland,3334,4.0,27,564
DMT107518,2025-02-04,625,STR15,PRD4775,7,203.24,1422.68,15,1209.28,UPI,EMP874,CUST8630,Tuesday,False,SUP205,Dairy,Country,BrandD,27,Female,Mooretown,Douglashaven,4091,4.3,48,935
DMT107519,2023-09-23,488,STR10,PRD9697,10,129.54,1295.4,0,1295.4,Cash,EMP866,CUST2113,Saturday,True,SUP209,Beverages,Issue,BrandC,42,Female,Mcclurefurt,Johnview,2306,3.9,10,491
DMT107520,2023-10-29,252,STR22,PRD3732,4,268.23,1072.92,15,911.98,Card,EMP868,CUST4324,Sunday,True,SUP240,Bakery,Election,BrandC,27,Male,West Gloria,Port Derrickmouth,4757,4.6,39,566
DMT107521,2025-07-12,293,STR26,PRD7135,19,174.85,3322.15,20,2657.72,Card,EMP148,CUST5653,Saturday,True,SUP264,Bakery,Something,BrandC,21,Other,Dawsonland,Shepherdview,4221,4.7,10,163
DMT107522,2024-01-08,541,STR43,PRD3600,1,251.59,251.59,15,213.85,UPI,EMP549,CUST7690,Monday,False,SUP265,Bakery,Generation,BrandB,61,Other,Frenchhaven,Lake Stephaniehaven,4116,4.6,17,178
DMT107523,2024-09-13,516,STR9,PRD2640,14,188.91,2644.74,0,2644.74,UPI,EMP486,CUST1646,Friday,False,SUP233,Beverages,Ok,BrandB,70,Female,Williamchester,Lake Alexandra,3728,3.4,33,341
DMT107524,2025-06-15,45,STR6,PRD3713,15,349.78,5246.7,15,4459.69,Wallet,EMP975,CUST7253,Sunday,True,SUP270,Beverages,Attorney,BrandA,46,Female,Lake Charles,New Nicoleside,2544,3.5,16,850
DMT107525,2025-06-03,607,STR47,PRD4707,3,180.96,542.88,0,542.88,Card,EMP891,CUST1451,Tuesday,False,SUP202,Household,Our,BrandA,61,Male,Woodborough,North Matthew,4709,3.8,13,954
DMT107526,2024-12-27,556,STR25,PRD3491,1,286.91,286.91,15,243.87,Card,EMP881,CUST7290,Friday,False,SUP213,Dairy,Investment,BrandB,46,Male,West James,Port Johnathan,2931,3.3,30,1000
DMT107527,2025-07-05,19,STR34,PRD9860,2,56.65,113.3,20,90.64,Card,EMP798,CUST6681,Saturday,True,SUP232,Personal Care,Pick,BrandD,33,Female,North Trevorchester,Hernandezchester,3927,4.8,27,809
DMT107528,2024-07-03,258,STR44,PRD7947,20,42.04,840.8,10,756.72,UPI,EMP132,CUST7480,Wednesday,False,SUP206,Bakery,Become,BrandA,29,Other,East Petermouth,Port Kristenshire,1728,3.4,16,982
DMT107529,2023-11-01,548,STR40,PRD4312,19,100.46,1908.74,0,1908.74,UPI,EMP431,CUST2058,Wednesday,False,SUP264,Bakery,Stand,BrandC,27,Female,Hughesmouth,Fletcherside,4417,3.7,21,673
DMT107530,2024-07-03,258,STR41,PRD5561,15,306.26,4593.9,5,4364.2,Wallet,EMP782,CUST3371,Wednesday,False,SUP203,Bakery,Other,BrandC,41,Other,East Sara,Acostaberg,1915,3.9,13,837
DMT107531,2023-07-20,44,STR44,PRD1801,18,468.52,8433.36,10,7590.02,UPI,EMP885,CUST2838,Thursday,False,SUP275,Grocery,Phone,BrandB,41,Male,Port Robert,Port Kristenshire,1728,3.4,16,982
DMT107532,2024-07-20,486,STR15,PRD7567,10,176.49,1764.9,0,1764.9,Cash,EMP691,CUST9076,Saturday,True,SUP275,Personal Care,Almost,BrandD,62,Other,Paultown,Douglashaven,4091,4.3,48,935
DMT107533,2024-12-23,438,STR27,PRD5857,10,355.22,3552.2,5,3374.59,UPI,EMP472,CUST6096,Monday,False,SUP298,Household,Event,BrandD,37,Other,West Christophermouth,West Tara,2754,3.7,37,869
DMT107534,2024-06-14,116,STR16,PRD7386,6,264.02,1584.12,20,1267.3,Card,EMP425,CUST8732,Friday,False,SUP208,Dairy,Stand,BrandC,40,Female,Cynthiaside,Port Misty,2652,4.5,33,171
DMT107535,2024-10-21,578,STR37,PRD9548,20,162.1,3242.0,10,2917.8,Card,EMP648,CUST3272,Monday,False,SUP217,Dairy,Significant,BrandD,54,Other,East Amberville,Lake Cody,4588,4.1,34,853
DMT107536,2024-01-24,394,STR10,PRD7901,17,469.04,7973.68,20,6378.94,Card,EMP774,CUST7760,Wednesday,False,SUP285,Beverages,Explain,BrandC,22,Other,Lake Danielleview,Johnview,2306,3.9,10,491
DMT107537,2023-11-07,490,STR28,PRD8807,6,479.03,2874.18,5,2730.47,Cash,EMP748,CUST8946,Tuesday,False,SUP242,Beverages,Control,BrandD,50,Other,Michelleburgh,New Toni,3665,3.1,33,350
DMT107538,2024-08-02,251,STR20,PRD8667,19,440.45,8368.55,15,7113.27,UPI,EMP803,CUST3946,Friday,False,SUP201,Bakery,People,BrandC,27,Female,Mackenziehaven,Lake Michelle,2963,4.2,40,464
DMT107539,2023-10-28,38,STR39,PRD6274,19,103.86,1973.34,20,1578.67,Wallet,EMP800,CUST4470,Saturday,True,SUP228,Personal Care,Mention,BrandC,35,Other,Traceyport,Lake Robertmouth,2847,3.2,27,439
DMT107540,2024-12-31,533,STR22,PRD3230,8,253.33,2026.64,10,1823.98,Wallet,EMP574,CUST5976,Tuesday,False,SUP259,Personal Care,Others,BrandA,53,Female,West Kristen,Port Derrickmouth,4757,4.6,39,566
DMT107541,2025-01-02,191,STR29,PRD5915,3,357.75,1073.25,10,965.92,Cash,EMP888,CUST1633,Thursday,False,SUP242,Household,Top,BrandD,34,Male,Lake Angela,Alexanderhaven,2441,3.2,34,510
DMT107542,2024-11-10,182,STR35,PRD1005,13,49.05,637.65,20,510.12,UPI,EMP146,CUST8112,Sunday,True,SUP238,Dairy,Husband,BrandC,65,Other,West Sandra,Lake Brandiport,2883,3.7,18,231
DMT107543,2023-10-01,499,STR9,PRD2226,9,124.56,1121.04,10,1008.94,Wallet,EMP357,CUST9838,Sunday,True,SUP242,Bakery,Guess,BrandC,41,Other,East Jessicaland,Lake Alexandra,3728,3.4,33,341
DMT107544,2025-05-25,401,STR14,PRD5117,5,177.8,889.0,20,711.2,Wallet,EMP247,CUST9953,Sunday,True,SUP207,Dairy,Wife,BrandA,41,Other,Lake Rogerland,Lake Heatherland,3417,3.2,27,325
DMT107545,2024-04-04,270,STR42,PRD6105,4,201.72,806.88,5,766.54,Wallet,EMP477,CUST8205,Thursday,False,SUP247,Grocery,Ago,BrandA,41,Female,Stephensmouth,East Catherine,4157,4.8,41,360
DMT107546,2025-01-23,289,STR9,PRD4420,5,214.99,1074.95,15,913.71,UPI,EMP328,CUST9128,Thursday,False,SUP270,Bakery,Free,BrandA,64,Male,Davidton,Lake Alexandra,3728,3.4,33,341
DMT107547,2024-01-19,517,STR38,PRD2094,17,310.73,5282.41,15,4490.05,Wallet,EMP808,CUST3443,Friday,False,SUP205,Personal Care,Effort,BrandB,66,Male,North Roberto,Galvanfort,4762,3.6,31,442
DMT107548,2023-11-11,341,STR35,PRD1970,5,486.82,2434.1,0,2434.1,Cash,EMP548,CUST8887,Saturday,True,SUP285,Household,Hundred,BrandD,70,Male,Port Benjaminstad,Lake Brandiport,2883,3.7,18,231
DMT107549,2024-07-09,437,STR44,PRD7723,14,127.48,1784.72,15,1517.01,Card,EMP579,CUST6545,Tuesday,False,SUP271,Household,According,BrandD,39,Male,Robbinsville,Port Kristenshire,1728,3.4,16,982
DMT107550,2024-05-09,221,STR13,PRD3298,12,493.57,5922.84,20,4738.27,UPI,EMP516,CUST4251,Thursday,False,SUP207,Household,Position,BrandA,51,Other,Simmonsmouth,South Jason,4847,4.6,42,866
DMT107551,2024-12-16,134,STR9,PRD3355,17,404.9,6883.3,20,5506.64,Card,EMP707,CUST9979,Monday,False,SUP213,Dairy,Cause,BrandD,69,Other,New Tiffanyview,Lake Alexandra,3728,3.4,33,341
DMT107552,2023-09-06,18,STR20,PRD8879,12,273.59,3283.08,5,3118.93,Card,EMP833,CUST7843,Wednesday,False,SUP242,Household,Reach,BrandD,23,Other,Port Sandra,Lake Michelle,2963,4.2,40,464
DMT107553,2025-03-25,79,STR45,PRD3625,20,403.78,8075.6,5,7671.82,UPI,EMP516,CUST7381,Tuesday,False,SUP247,Dairy,Power,BrandB,66,Other,Rodriguezshire,New David,4975,3.2,39,208
DMT107554,2023-09-23,488,STR46,PRD4972,16,180.92,2894.72,15,2460.51,UPI,EMP589,CUST8966,Saturday,True,SUP285,Beverages,None,BrandC,61,Female,Michaelport,North Brittanystad,3852,4.5,26,158
DMT107555,2024-02-10,489,STR34,PRD7410,2,443.19,886.38,20,709.1,Cash,EMP832,CUST1906,Saturday,True,SUP240,Dairy,Lose,BrandB,31,Male,North Bradleychester,Hernandezchester,3927,4.8,27,809
DMT107556,2024-02-12,11,STR9,PRD3612,6,270.91,1625.46,0,1625.46,UPI,EMP355,CUST8285,Monday,False,SUP243,Beverages,Half,BrandB,37,Female,Lake Pamelaberg,Lake Alexandra,3728,3.4,33,341
DMT107557,2024-11-13,410,STR28,PRD7865,10,333.83,3338.3,10,3004.47,Wallet,EMP234,CUST4410,Wednesday,False,SUP281,Dairy,Lawyer,BrandA,27,Male,Dianaview,New Toni,3665,3.1,33,350
DMT107558,2024-07-08,71,STR50,PRD7406,17,38.8,659.6,15,560.66,Wallet,EMP960,CUST5907,Monday,False,SUP211,Personal Care,Music,BrandB,63,Other,Williamchester,West Andreafurt,2938,4.8,37,908
DMT107559,2025-02-13,450,STR10,PRD4168,19,328.4,6239.6,20,4991.68,Wallet,EMP482,CUST3050,Thursday,False,SUP232,Personal Care,North,BrandB,68,Male,West Jessefurt,Johnview,2306,3.9,10,491
DMT107560,2023-10-28,38,STR42,PRD5072,3,462.09,1386.27,10,1247.64,Card,EMP377,CUST2674,Saturday,True,SUP279,Bakery,Remain,BrandA,33,Male,Morrisborough,East Catherine,4157,4.8,41,360
DMT107561,2025-03-07,678,STR37,PRD6741,1,166.88,166.88,20,133.5,Card,EMP701,CUST9804,Friday,False,SUP206,Dairy,Little,BrandC,63,Other,South Andre,Lake Cody,4588,4.1,34,853
DMT107562,2023-09-24,14,STR11,PRD2155,11,342.85,3771.35,0,3771.35,UPI,EMP501,CUST1265,Sunday,True,SUP281,Bakery,Generation,BrandA,66,Female,Ochoaport,New Sheilaside,3625,3.4,20,946
DMT107563,2025-05-11,302,STR21,PRD4707,12,452.46,5429.52,15,4615.09,Card,EMP491,CUST9362,Sunday,True,SUP225,Household,Our,BrandA,42,Other,Jonesbury,Lake Tiffany,4979,3.7,11,581
DMT107564,2024-05-17,662,STR5,PRD5525,16,347.79,5564.64,0,5564.64,Cash,EMP130,CUST4346,Friday,False,SUP232,Household,Environment,BrandB,55,Male,Westton,West Rileymouth,2203,3.5,31,971
DMT107565,2025-04-26,55,STR36,PRD3300,19,302.0,5738.0,20,4590.4,UPI,EMP938,CUST2780,Saturday,True,SUP262,Bakery,Go,BrandA,45,Other,Emilyport,West Garyhaven,2128,4.5,37,250
DMT107566,2025-06-03,607,STR35,PRD7577,19,376.24,7148.56,5,6791.13,Card,EMP597,CUST7511,Tuesday,False,SUP272,Personal Care,Throughout,BrandC,38,Other,Heatherchester,Lake Brandiport,2883,3.7,18,231
DMT107567,2024-01-13,298,STR47,PRD3022,19,496.63,9435.97,15,8020.57,Wallet,EMP903,CUST9275,Saturday,True,SUP237,Dairy,Fire,BrandD,35,Male,Kennedyview,North Matthew,4709,3.8,13,954
DMT107568,2025-03-13,346,STR8,PRD3487,3,388.58,1165.74,15,990.88,Card,EMP107,CUST3208,Thursday,False,SUP260,Household,What,BrandB,44,Female,South Nancyville,Shaneview,2310,4.0,49,117
DMT107569,2024-11-26,244,STR12,PRD4372,12,458.48,5501.76,0,5501.76,UPI,EMP280,CUST4267,Tuesday,False,SUP258,Personal Care,Information,BrandD,51,Other,New Walter,North John,2227,4.0,22,708
DMT107570,2025-05-07,17,STR21,PRD8264,17,218.92,3721.64,0,3721.64,Card,EMP660,CUST9165,Wednesday,False,SUP248,Beverages,Sport,BrandA,35,Female,Christytown,Lake Tiffany,4979,3.7,11,581
DMT107571,2025-06-13,504,STR10,PRD3333,9,135.55,1219.95,0,1219.95,Cash,EMP749,CUST7090,Friday,False,SUP235,Grocery,Act,BrandA,56,Male,North Mariah,Johnview,2306,3.9,10,491
DMT107572,2024-01-11,143,STR47,PRD5513,8,215.16,1721.28,5,1635.22,Card,EMP580,CUST5004,Thursday,False,SUP251,Dairy,Property,BrandA,38,Male,Madisonshire,North Matthew,4709,3.8,13,954
DMT107573,2025-03-21,305,STR2,PRD6365,9,303.36,2730.24,5,2593.73,Cash,EMP319,CUST5938,Friday,False,SUP228,Household,Throw,BrandB,53,Male,West Brandy,Stephensfurt,4212,4.4,39,103
DMT107574,2025-02-25,22,STR49,PRD1176,12,318.74,3824.88,10,3442.39,Cash,EMP870,CUST3191,Tuesday,False,SUP263,Bakery,Guess,BrandB,33,Other,Jillfurt,West Kevin,3833,4.6,21,353
DMT107575,2025-07-10,272,STR21,PRD2921,13,213.35,2773.55,0,2773.55,Wallet,EMP914,CUST1478,Thursday,False,SUP261,Personal Care,Vote,BrandB,50,Other,East Markton,Lake Tiffany,4979,3.7,11,581
DMT107576,2024-01-04,508,STR27,PRD9529,12,474.74,5696.88,5,5412.04,Wallet,EMP607,CUST6397,Thursday,False,SUP218,Bakery,That,BrandB,51,Other,West Paulview,West Tara,2754,3.7,37,869
DMT107577,2024-06-16,139,STR27,PRD6098,4,298.0,1192.0,0,1192.0,Wallet,EMP959,CUST7730,Sunday,True,SUP217,Household,Air,BrandC,29,Other,Meyersfort,West Tara,2754,3.7,37,869
DMT107578,2023-09-16,158,STR20,PRD9589,5,199.7,998.5,20,798.8,UPI,EMP230,CUST7654,Saturday,True,SUP263,Grocery,Be,BrandA,47,Other,Lisafurt,Lake Michelle,2963,4.2,40,464
DMT107579,2024-03-26,329,STR29,PRD2681,8,443.24,3545.92,10,3191.33,UPI,EMP314,CUST9233,Tuesday,False,SUP236,Personal Care,Computer,BrandA,37,Female,Wardfurt,Alexanderhaven,2441,3.2,34,510
DMT107580,2023-10-07,375,STR48,PRD8718,10,468.25,4682.5,10,4214.25,Wallet,EMP663,CUST1376,Saturday,True,SUP240,Grocery,Something,BrandA,40,Other,Brianhaven,Morrismouth,4904,3.5,19,263
DMT107581,2023-11-11,341,STR41,PRD4804,7,145.56,1018.92,20,815.14,Wallet,EMP129,CUST8478,Saturday,True,SUP299,Grocery,Structure,BrandA,70,Male,Lake Jerryview,Acostaberg,1915,3.9,13,837
DMT107582,2023-12-17,296,STR48,PRD8180,9,218.65,1967.85,15,1672.67,Wallet,EMP469,CUST4673,Sunday,True,SUP299,Beverages,When,BrandC,64,Female,Kellyview,Morrismouth,4904,3.5,19,263
DMT107583,2023-11-05,414,STR18,PRD5895,9,430.7,3876.3,20,3101.04,Card,EMP566,CUST6872,Sunday,True,SUP210,Dairy,Leg,BrandB,62,Male,Dakotaberg,Deniseland,3334,4.0,27,564
DMT107584,2023-11-13,591,STR10,PRD3045,2,419.07,838.14,0,838.14,Card,EMP219,CUST3815,Monday,False,SUP283,Beverages,Art,BrandC,57,Male,North Lisatown,Johnview,2306,3.9,10,491
DMT107585,2023-08-24,277,STR50,PRD9867,15,245.2,3678.0,10,3310.2,Cash,EMP259,CUST7488,Thursday,False,SUP259,Dairy,First,BrandB,47,Female,East Sara,West Andreafurt,2938,4.8,37,908
DMT107586,2024-07-21,668,STR13,PRD8444,1,296.98,296.98,15,252.43,Wallet,EMP218,CUST8380,Sunday,True,SUP257,Bakery,Likely,BrandD,46,Other,Lake Mark,South Jason,4847,4.6,42,866
DMT107587,2025-01-24,102,STR7,PRD3517,17,99.66,1694.22,5,1609.51,Cash,EMP512,CUST6196,Friday,False,SUP250,Personal Care,Son,BrandA,64,Other,Kellyburgh,North Jeffreyshire,3335,4.2,19,870
DMT107588,2025-03-03,540,STR9,PRD2153,1,243.29,243.29,10,218.96,Cash,EMP972,CUST7365,Monday,False,SUP230,Dairy,Statement,BrandC,70,Male,West April,Lake Alexandra,3728,3.4,33,341
DMT107589,2023-10-12,669,STR12,PRD6593,14,364.81,5107.34,20,4085.87,Cash,EMP961,CUST6776,Thursday,False,SUP205,Dairy,Manager,BrandA,27,Other,Hudsonborough,North John,2227,4.0,22,708
DMT107590,2024-09-08,129,STR2,PRD5458,7,305.07,2135.49,10,1921.94,Wallet,EMP857,CUST3891,Sunday,True,SUP236,Bakery,Discover,BrandD,50,Other,Sherrymouth,Stephensfurt,4212,4.4,39,103
DMT107591,2024-01-27,555,STR49,PRD1671,3,493.37,1480.11,5,1406.1,UPI,EMP935,CUST9832,Saturday,True,SUP277,Personal Care,Various,BrandA,69,Other,Chelseamouth,West Kevin,3833,4.6,21,353
DMT107592,2025-06-02,606,STR40,PRD7250,8,49.78,398.24,20,318.59,UPI,EMP935,CUST1122,Monday,False,SUP230,Beverages,Personal,BrandD,34,Other,North Ian,Fletcherside,4417,3.7,21,673
DMT107593,2024-05-06,365,STR40,PRD5185,19,439.47,8349.93,10,7514.94,Cash,EMP546,CUST7131,Monday,False,SUP208,Dairy,Ever,BrandB,60,Other,Stanleymouth,Fletcherside,4417,3.7,21,673
DMT107594,2025-07-05,19,STR18,PRD2848,11,69.9,768.9,15,653.57,Card,EMP284,CUST4978,Saturday,True,SUP243,Beverages,Building,BrandD,51,Male,South Susan,Deniseland,3334,4.0,27,564
DMT107595,2025-01-21,249,STR39,PRD8643,20,494.08,9881.6,5,9387.52,Wallet,EMP717,CUST1628,Tuesday,False,SUP224,Household,Author,BrandD,52,Male,Lake David,Lake Robertmouth,2847,3.2,27,439
DMT107596,2023-08-15,399,STR37,PRD7978,10,409.29,4092.9,5,3888.26,Wallet,EMP493,CUST4187,Tuesday,False,SUP214,Bakery,Shoulder,BrandC,48,Other,East Jennifer,Lake Cody,4588,4.1,34,853
DMT107597,2024-05-23,374,STR40,PRD3759,8,249.75,1998.0,15,1698.3,Cash,EMP788,CUST7508,Thursday,False,SUP210,Grocery,Beyond,BrandD,50,Male,Castroburgh,Fletcherside,4417,3.7,21,673
DMT107598,2025-07-01,43,STR15,PRD8983,11,43.15,474.65,10,427.18,Wallet,EMP495,CUST2940,Tuesday,False,SUP232,Dairy,Least,BrandB,60,Female,East Chase,Douglashaven,4091,4.3,48,935
DMT107599,2023-11-02,487,STR39,PRD5769,15,380.71,5710.65,20,4568.52,Cash,EMP634,CUST1147,Thursday,False,SUP213,Personal Care,Trouble,BrandC,48,Male,Port Kelly,Lake Robertmouth,2847,3.2,27,439
DMT107600,2024-04-05,198,STR15,PRD4680,18,341.44,6145.92,20,4916.74,Cash,EMP745,CUST1270,Friday,False,SUP217,Beverages,Fall,BrandA,56,Female,Shawnport,Douglashaven,4091,4.3,48,935
DMT107601,2023-12-01,243,STR15,PRD9566,9,498.42,4485.78,10,4037.2,UPI,EMP886,CUST5403,Friday,False,SUP282,Beverages,Middle,BrandD,42,Male,Port Alyssaview,Douglashaven,4091,4.3,48,935
DMT107602,2024-12-25,472,STR44,PRD2688,11,159.84,1758.24,20,1406.59,Card,EMP804,CUST8124,Wednesday,False,SUP231,Grocery,Sort,BrandD,45,Female,Heatherside,Port Kristenshire,1728,3.4,16,982
DMT107603,2024-05-19,113,STR2,PRD2451,20,361.55,7231.0,0,7231.0,Wallet,EMP285,CUST1331,Sunday,True,SUP230,Grocery,Artist,BrandA,24,Male,East Michelleside,Stephensfurt,4212,4.4,39,103
DMT107604,2024-11-14,77,STR23,PRD6940,1,339.67,339.67,5,322.69,UPI,EMP589,CUST6444,Thursday,False,SUP214,Household,Job,BrandA,21,Female,Jacksonberg,Nathanstad,4227,3.9,50,576
DMT107605,2024-01-17,563,STR6,PRD4953,16,67.97,1087.52,20,870.02,Cash,EMP334,CUST2786,Wednesday,False,SUP260,Dairy,Lay,BrandA,43,Other,Rodneytown,New Nicoleside,2544,3.5,16,850
DMT107606,2024-10-23,271,STR45,PRD9102,7,9.47,66.29,15,56.35,UPI,EMP371,CUST1035,Wednesday,False,SUP287,Beverages,Place,BrandC,47,Female,Dunnton,New David,4975,3.2,39,208
DMT107607,2024-03-25,610,STR50,PRD8085,4,272.31,1089.24,20,871.39,UPI,EMP273,CUST1376,Monday,False,SUP227,Beverages,Thank,BrandC,40,Other,Brianhaven,West Andreafurt,2938,4.8,37,908
DMT107608,2025-07-08,652,STR31,PRD7908,5,331.9,1659.5,15,1410.58,Cash,EMP636,CUST2592,Tuesday,False,SUP268,Bakery,Responsibility,BrandD,54,Female,Chaveztown,South Samantha,4972,3.6,19,837
DMT107609,2024-10-29,559,STR9,PRD1928,17,83.63,1421.71,0,1421.71,Cash,EMP677,CUST6596,Tuesday,False,SUP281,Bakery,Activity,BrandB,43,Other,Edwardside,Lake Alexandra,3728,3.4,33,341
DMT107610,2025-01-01,124,STR33,PRD2723,6,457.98,2747.88,0,2747.88,UPI,EMP990,CUST1053,Wednesday,False,SUP227,Grocery,Finally,BrandA,36,Other,New Davidhaven,Bellport,2236,3.9,11,542
DMT107611,2024-03-01,144,STR39,PRD5590,3,66.48,199.44,20,159.55,UPI,EMP160,CUST1761,Friday,False,SUP250,Household,Character,BrandC,25,Male,Garrettborough,Lake Robertmouth,2847,3.2,27,439
DMT107612,2023-12-17,296,STR31,PRD5519,4,430.93,1723.72,20,1378.98,Cash,EMP769,CUST8689,Sunday,True,SUP280,Grocery,Person,BrandD,56,Female,East Vanessa,South Samantha,4972,3.6,19,837
DMT107613,2025-02-14,544,STR46,PRD5123,3,185.84,557.52,0,557.52,Cash,EMP927,CUST3778,Friday,False,SUP237,Beverages,Book,BrandA,40,Male,South Tammyhaven,North Brittanystad,3852,4.5,26,158
DMT107614,2025-02-08,247,STR42,PRD9320,6,42.24,253.44,0,253.44,Wallet,EMP371,CUST7476,Saturday,True,SUP216,Bakery,Growth,BrandD,31,Male,East Kelliburgh,East Catherine,4157,4.8,41,360
DMT107615,2025-05-23,276,STR24,PRD6387,13,25.53,331.89,0,331.89,UPI,EMP274,CUST5447,Friday,False,SUP280,Dairy,Ground,BrandC,25,Female,Lake Jamie,New Cynthia,1941,3.9,23,119
DMT107616,2025-04-25,207,STR12,PRD7875,10,140.64,1406.4,5,1336.08,Card,EMP506,CUST7856,Friday,False,SUP265,Dairy,Country,BrandC,58,Other,Kennethshire,North John,2227,4.0,22,708
DMT107617,2023-12-14,653,STR25,PRD5116,5,179.16,895.8,5,851.01,Wallet,EMP655,CUST3349,Thursday,False,SUP241,Personal Care,Those,BrandB,40,Other,Port Margaret,Port Johnathan,2931,3.3,30,1000
DMT107618,2023-08-01,654,STR32,PRD6843,4,399.27,1597.08,15,1357.52,Cash,EMP432,CUST8367,Tuesday,False,SUP241,Bakery,Consumer,BrandB,48,Other,North Charlotte,West Joshua,4165,3.5,39,844
DMT107619,2024-09-09,218,STR31,PRD2361,17,89.9,1528.3,20,1222.64,UPI,EMP856,CUST2667,Monday,False,SUP300,Beverages,Cause,BrandB,56,Male,North John,South Samantha,4972,3.6,19,837
DMT107620,2025-05-04,470,STR9,PRD1211,3,155.85,467.55,10,420.79,Card,EMP802,CUST7843,Sunday,True,SUP210,Personal Care,News,BrandB,23,Other,Port Sandra,Lake Alexandra,3728,3.4,33,341
DMT107621,2024-03-23,275,STR11,PRD2656,11,493.18,5424.98,5,5153.73,Card,EMP398,CUST8464,Saturday,True,SUP240,Grocery,Return,BrandD,46,Female,Allisonland,New Sheilaside,3625,3.4,20,946
DMT107622,2023-12-12,582,STR13,PRD8955,9,138.98,1250.82,5,1188.28,Wallet,EMP397,CUST6750,Tuesday,False,SUP228,Personal Care,Wall,BrandB,61,Other,New Jennifer,South Jason,4847,4.6,42,866
DMT107623,2025-04-09,70,STR15,PRD4977,9,345.87,3112.83,5,2957.19,UPI,EMP503,CUST3128,Wednesday,False,SUP283,Grocery,Sport,BrandA,43,Other,New Sharon,Douglashaven,4091,4.3,48,935
DMT107624,2024-02-02,421,STR3,PRD9109,16,79.5,1272.0,0,1272.0,Cash,EMP943,CUST1155,Friday,False,SUP292,Beverages,Business,BrandC,33,Other,Lake Kelly,Murrayburgh,1549,3.9,35,651
DMT107625,2023-11-03,308,STR27,PRD4627,18,51.46,926.28,10,833.65,UPI,EMP103,CUST6919,Friday,False,SUP207,Beverages,Brother,BrandC,42,Other,Bakermouth,West Tara,2754,3.7,37,869
DMT107626,2023-08-21,433,STR49,PRD8106,17,171.61,2917.37,5,2771.5,UPI,EMP745,CUST5008,Monday,False,SUP296,Grocery,Against,BrandC,31,Male,New Alexa,West Kevin,3833,4.6,21,353
DMT107627,2025-04-19,615,STR1,PRD5354,19,206.98,3932.62,5,3735.99,Cash,EMP770,CUST6461,Saturday,True,SUP254,Personal Care,Song,BrandD,29,Other,East Yolandastad,West Hannahland,4375,4.0,28,328
DMT107628,2024-12-15,363,STR18,PRD2703,7,317.92,2225.44,10,2002.9,Card,EMP745,CUST5305,Sunday,True,SUP224,Dairy,Security,BrandA,48,Male,South Nicholeton,Deniseland,3334,4.0,27,564
DMT107629,2025-03-04,311,STR27,PRD8993,15,121.73,1825.95,0,1825.95,Card,EMP832,CUST2282,Tuesday,False,SUP224,Bakery,Push,BrandC,52,Other,Beardport,West Tara,2754,3.7,37,869
DMT107630,2024-02-01,214,STR15,PRD7157,15,110.01,1650.15,15,1402.63,UPI,EMP776,CUST7049,Thursday,False,SUP292,Beverages,Second,BrandD,51,Male,Samanthaton,Douglashaven,4091,4.3,48,935
DMT107631,2025-02-17,137,STR48,PRD9502,2,340.67,681.34,0,681.34,Card,EMP512,CUST9148,Monday,False,SUP260,Bakery,After,BrandB,26,Other,West Charlesfurt,Morrismouth,4904,3.5,19,263
DMT107632,2024-01-29,418,STR43,PRD7268,16,23.05,368.8,15,313.48,Wallet,EMP618,CUST3580,Monday,False,SUP263,Grocery,Either,BrandB,57,Male,South Judith,Lake Stephaniehaven,4116,4.6,17,178
DMT107633,2024-04-10,309,STR13,PRD1689,2,82.05,164.1,0,164.1,Cash,EMP639,CUST4849,Wednesday,False,SUP230,Grocery,Address,BrandB,23,Male,Gainestown,South Jason,4847,4.6,42,866
DMT107634,2024-10-29,559,STR49,PRD2766,12,98.36,1180.32,5,1121.3,Cash,EMP688,CUST9124,Tuesday,False,SUP213,Bakery,Close,BrandA,45,Female,Meredithton,West Kevin,3833,4.6,21,353
DMT107635,2024-09-04,698,STR14,PRD2615,1,70.08,70.08,15,59.57,Cash,EMP439,CUST5258,Wednesday,False,SUP270,Personal Care,Especially,BrandD,18,Male,East Michael,Lake Heatherland,3417,3.2,27,325
